34200.126,1,186359,200,143290,-1
34200.156,2,185637,500,143100,-1
34200.164,1,186400,500,143000,-1
34200.365,5,186485,90,142750,1
34200.398,2,186400,500,143000,-1
34200.834,2,186359,200,143290,-1
34201.167,5,186894,410,142750,1
34201.167,4,171130,1000,142700,1
34201.373,5,187302,1000,142940,-1
34201.437,5,187283,100,142710,1
34201.446,1,187351,200,143390,-1
34201.925,5,187674,2000,142720,1
34202.651,5,187793,200,142800,1
34202.653,5,187793,100,142800,1
34202.653,5,187760,100,142720,1
34202.657,5,187760,600,142720,1
34202.66,5,187760,1300,142720,1
34202.662,5,187320,500,142650,1
34202.662,4,175598,900,142600,1
34202.785,1,188253,500,143000,-1
34203.328,5,188623,1000,142700,-1
34203.328,5,188515,500,142750,-1
34203.61,5,188170,500,142560,1
34203.61,5,188627,500,142560,1
34203.61,5,187389,1000,142520,1
34203.622,5,187389,2000,142520,1
34203.867,5,187389,1000,142520,1
34203.867,4,184966,500,142510,1
34203.967,4,184966,93,142510,1
34204.139,4,184966,407,142510,1
34204.139,4,185528,193,142510,1
34204.198,4,185528,7,142510,1
34204.198,5,189163,4000,142510,1
34204.198,4,109211,1293,142500,1
34204.23,4,109211,2100,142500,1
34204.354,4,109211,600,142500,1
34204.504,2,187351,200,143390,-1
34204.507,1,189323,193,142690,-1
34204.514,5,189297,42,142600,1
34204.577,5,189297,400,142600,1
34204.581,5,189297,558,142600,1
34204.581,4,109211,142,142500,1
34204.586,4,109211,700,142500,1
34204.599,4,109211,165,142500,1
34204.599,4,167149,100,142500,1
34204.599,4,168134,200,142500,1
34204.599,4,170618,200,142500,1
34204.599,5,188144,300,142500,1
34204.599,5,189021,1000,142500,1
34204.696,5,189470,100,142600,1
34205.168,5,189470,200,142600,1
34205.435,2,189323,193,142690,-1
34205.439,1,190115,200,142590,-1
34205.62,1,190273,1000,142210,1
34205.798,5,190307,800,142500,-1
34205.798,5,190275,200,142540,-1
34205.879,5,190131,378,142570,-1
34205.973,2,185718,1000,142990,-1
34206.022,1,190594,200,142410,1
34206.303,5,190612,100,142430,1
34206.499,5,190612,278,142430,1
34206.499,4,190594,200,142410,1
34206.525,2,190273,1000,142210,1
34206.643,2,188253,500,143000,-1
34206.653,1,191025,500,142600,-1
34206.951,5,190657,200,142300,1
34206.989,1,191320,100,142410,1
34207.517,4,191320,100,142410,1
34208.63,1,192439,1000,142210,1
34208.729,2,191025,500,142600,-1
34208.775,2,192439,1000,142210,1
34208.843,1,192660,1000,142210,1
34209.796,2,190115,200,142590,-1
34209.841,5,192967,100,142500,-1
34209.841,5,193213,800,142540,-1
34209.841,5,192591,100,142600,-1
34209.924,1,193369,500,143400,-1
34209.98,1,193408,1000,142500,-1
34209.984,5,193211,200,142350,1
34209.984,5,193313,100,142350,1
34210.133,5,193313,500,142350,1
34210.213,1,193536,200,142690,-1
34210.432,5,193083,200,142300,1
34210.432,5,193353,300,142300,1
34210.513,5,193353,500,142300,1
34210.551,5,193502,200,142260,1
34210.551,4,192660,600,142210,1
34210.644,5,193767,59,142450,-1
34210.737,5,193788,200,142300,1
34210.737,5,193878,59,142260,1
34210.737,4,192660,400,142210,1
34210.76,4,183440,400,142200,1
34210.763,5,193965,1000,142220,1
34210.764,5,193965,2000,142220,1
34210.809,4,183440,23,142200,1
34210.844,4,183440,1577,142200,1
34210.897,2,193536,200,142690,-1
34210.903,1,194067,200,142590,-1
34211.39,5,194087,7,142400,-1
34211.614,5,194269,300,142110,1
34211.726,4,26208,200,142100,1
34211.738,4,26208,1800,142100,1
34211.738,5,191076,23,142100,1
34211.747,5,191076,500,142100,1
34212.144,5,194787,100,142240,1
34212.22,5,194787,100,142240,1
34212.244,5,194787,700,142240,1
34212.629,1,195087,1000,142490,-1
34212.739,5,195175,200,142100,1
34212.739,5,195203,500,142100,1
34212.906,2,193369,500,143400,-1
34212.916,1,195321,500,142500,-1
34213.142,4,105306,42,142000,1
34213.872,2,25695,10000,139400,1
34214.012,2,194067,200,142590,-1
34214.423,1,196295,200,142690,-1
34214.842,5,195988,41,142010,1
34215.494,1,196896,100,142100,1
34215.528,4,196896,100,142100,1
34216.228,1,197323,1000,142010,1
34216.686,5,197610,300,142250,-1
34216.712,1,197637,1000,142100,1
34216.758,5,197660,200,142250,-1
34216.758,5,197359,693,142300,-1
34216.931,2,195087,1000,142490,-1
34217.625,1,198130,1000,142490,-1
34217.743,5,198040,700,142200,1
34217.826,5,198040,300,142200,1
34217.826,5,197626,300,142150,1
34217.826,5,197678,200,142150,1
34217.826,4,197637,200,142100,1
34219.528,1,199166,2000,142490,-1
34219.585,1,199197,100,142000,1
34220.73,1,199815,2000,143200,-1
34220.743,2,198130,1000,142490,-1
34221.266,2,143135,300,138300,1
34221.293,1,200095,100,71200,1
34221.492,2,200095,100,71200,1
34221.933,1,200443,1000,142200,1
34223.859,2,196295,200,142690,-1
34223.933,1,201498,200,142590,-1
34224.009,2,201498,200,142590,-1
34224.164,5,198374,800,142300,-1
34224.184,5,198374,200,142300,-1
34224.364,2,195321,500,142500,-1
34224.694,1,201907,200,142690,-1
34225.879,1,202538,1000,142300,1
34226.051,5,201501,1000,142440,-1
34226.369,1,202723,3000,142000,1
34226.673,2,201907,200,142690,-1
34226.681,1,202871,600,142420,1
34226.783,1,202973,200,142590,-1
34227.225,1,203236,600,143380,-1
34227.813,4,199166,1000,142490,-1
34227.915,1,203562,100,142400,1
34228.187,4,199166,1,142490,-1
34228.291,4,199166,999,142490,-1
34228.304,4,193408,1000,142500,-1
34228.329,1,203721,1000,142490,-1
