34200.041,4,195937,200,153300,-1
34200.045,4,195937,500,153300,-1
34200.205,5,201821,30,153150,1
34200.235,1,201927,26,153000,1
34200.709,1,202157,81,110000,1
34201.359,5,201808,38,153020,1
34202.16,1,203219,15000,153100,-1
34202.677,4,203219,150,153100,-1
34203.358,4,203219,700,153100,-1
34204.133,4,203219,500,153100,-1
34204.499,4,203219,500,153100,-1
34204.59,4,203219,400,153100,-1
34205.484,4,203219,10000,153100,-1
34205.74,4,203219,300,153100,-1
34205.763,4,203219,1000,153100,-1
34206.226,4,203219,500,153100,-1
34206.33,1,205825,1000,153300,-1
34206.364,4,203219,950,153100,-1
34206.897,1,206182,100,153100,1
34208.089,5,206586,2000,153290,-1
34208.089,4,205825,1000,153300,-1
34208.116,1,206843,1000,153490,-1
34208.744,1,207182,300,153100,1
34211.241,2,206843,1000,153490,-1
34211.742,1,208836,1000,153490,-1
34212.016,2,207182,300,153100,1
34212.019,1,209001,500,153100,1
34212.058,2,208836,1000,153490,-1
34212.622,1,209309,500,153100,1
34212.918,1,209463,150,153300,1
34213.818,2,209001,500,153100,1
34213.827,1,209943,500,153300,1
34214.338,1,210242,500,153300,1
34214.508,2,209943,500,153300,1
34214.752,4,92673,9050,153500,-1
34214.752,4,136172,550,153500,-1
34214.869,1,210547,500,154000,-1
34215.171,2,210547,500,154000,-1
34215.519,1,210912,500,154000,-1
34215.579,2,170446,300,158300,-1
34215.875,4,136172,50,153500,-1
34215.897,1,211145,1000,153990,-1
34216.663,1,211538,1000,153310,1
34217.192,1,211824,1800,153300,1
34218.824,2,211538,1000,153310,1
34219.822,5,212589,100,153500,-1
34219.822,5,212896,500,153650,-1
34220.114,5,212896,30,153650,-1
34220.453,5,213212,2000,153790,-1
34220.453,5,212829,2000,153880,-1
34220.453,4,211145,400,153990,-1
34220.475,2,211145,600,153990,-1
34220.974,1,213519,500,90000,1
34220.976,1,213521,500,80000,1
34220.999,2,210912,500,154000,-1
34221.008,1,213538,500,153700,1
34221.055,2,213538,500,153700,1
34221.136,5,213312,2000,153880,-1
34221.136,5,213017,200,153990,-1
34221.601,5,213017,300,153990,-1
34221.601,5,213153,100,153990,-1
34221.635,1,213844,1000,153310,1
34221.875,1,213958,1000,154000,-1
34221.9,2,160050,300,158400,-1
34222.12,5,213977,500,153990,-1
34222.12,4,90944,851,154000,-1
34222.175,1,214119,1000,153800,1
34222.53,1,214334,1200,154700,-1
34222.612,1,214395,150,153800,1
34222.967,2,209463,150,153300,1
34223.06,1,214622,150,153800,1
34223.23,1,214706,500,154000,-1
34223.944,2,214706,500,154000,-1
34224.604,4,90944,1649,154000,-1
34224.604,4,182862,74,154000,-1
34224.604,4,186022,400,154000,-1
34224.604,4,213958,1000,154000,-1
34224.631,1,215407,1000,154190,-1
34226.237,1,216189,500,154000,-1
34226.632,1,216382,1000,154000,-1
34227.099,1,216611,1000,154000,-1
34227.596,2,214395,150,153800,1
34227.821,1,216980,150,153900,1
34227.849,5,214477,1000,153920,1
34228.051,5,216271,500,153990,-1
34228.051,4,216189,500,154000,-1
34228.051,4,216382,1000,154000,-1
34228.051,4,216611,1000,154000,-1
34228.051,5,216385,4000,154000,-1
34228.051,5,216619,4000,154000,-1
34228.181,5,217216,1000,154020,1
34228.229,5,217216,500,154020,1
34228.268,5,217249,1000,154020,1
34228.287,5,214477,1000,153920,1
34228.303,5,214502,1000,153920,1
34228.317,5,214502,100,153920,1
34228.471,5,217169,1162,153920,1
34228.471,5,217170,338,153910,1
34228.64,5,217170,262,153910,1
34228.64,4,216980,150,153900,1
34228.969,1,217632,300,153800,1
34229.678,2,211824,1800,153300,1
34229.996,2,209309,500,153100,1
34232.17,2,214334,1200,154700,-1
34232.172,1,219084,1200,154400,-1
34232.789,1,219346,1000,153900,-1
34232.946,1,219439,500,153900,-1
34233.362,1,219608,1000,153900,-1
34233.776,4,219346,1000,153900,-1
34233.776,4,219439,500,153900,-1
34233.776,4,219608,1000,153900,-1
34233.841,1,219863,1000,153900,-1
34233.856,1,219874,1000,153900,-1
34233.872,4,219863,1000,153900,-1
34233.872,4,219874,1000,153900,-1
34233.872,5,219353,500,153900,-1
34233.883,5,219353,2500,153900,-1
34234.012,5,219611,1000,153900,-1
34234.315,1,220153,1000,153900,-1
34234.445,4,220153,1000,153900,-1
34234.445,5,219611,500,153900,-1
34234.528,2,214622,150,153800,1
34234.62,1,220329,150,153900,1
34234.777,4,220329,150,153900,1
34234.777,1,220407,350,153900,-1
34234.807,4,220407,350,153900,-1
34235.371,2,192083,20,152000,1
34236.611,1,221270,150,153900,1
34236.647,4,221270,88,153900,1
34236.746,1,221340,1500,153200,1
34238.089,2,219084,1200,154400,-1
34238.396,1,222013,200,154390,-1
34238.755,2,215407,1000,154190,-1
34238.881,1,222238,1000,154190,-1
34239.272,2,217632,300,153800,1
34239.287,1,222403,300,153900,1
34239.333,2,222238,1000,154190,-1
34239.343,5,218399,400,153990,-1
34239.897,1,222696,1000,154190,-1
34240.13,2,222696,1000,154190,-1
34241.177,1,223254,1000,154190,-1
34241.617,2,222403,300,153900,1
34242.234,2,210242,500,153300,1
34242.602,1,223831,1200,154600,-1
34242.698,1,223883,200,153110,1
34242.84,2,171915,500,152820,1
34243.329,5,223035,400,154000,-1
34243.329,1,224211,600,154000,1
34244.751,1,224893,300,158900,-1
34244.779,2,224211,600,154000,1
34245.471,2,222013,200,154390,-1
34245.582,1,225288,200,154490,-1
34246.076,2,225288,200,154490,-1
34246.173,1,225538,200,154390,-1
34246.227,2,223883,200,153110,1
34246.482,1,225669,150,154000,1
34246.683,1,225791,300,158900,-1
34246.708,2,223254,1000,154190,-1
34246.772,1,225848,200,153210,1
34246.912,1,225936,1000,154190,-1
34247.117,1,226048,300,154000,1
34247.209,2,225936,1000,154190,-1
34247.244,2,221270,62,153900,1
34247.277,4,225669,150,154000,1
34247.277,4,226048,300,154000,1
34247.337,1,226158,62,154000,1
34247.362,4,226158,62,154000,1
34247.407,2,225538,200,154390,-1
