34201.547,1,150762,2000,234080,-1
34202.053,1,151240,2000,120000,1
34202.064,1,151260,500,230400,1
34202.109,1,151307,2000,233880,-1
34202.277,2,150762,2000,234080,-1
34202.655,1,151837,2000,233220,1
34202.736,2,151837,2000,233220,1
34202.813,1,151969,1000,205000,1
34203.28,1,152395,2000,233020,1
34203.402,5,151911,200,233250,1
34203.588,5,151914,200,233240,1
34203.589,1,152656,77,197300,1
34203.727,1,152780,2000,233220,1
34203.968,2,152395,2000,233020,1
34203.992,2,152780,2000,233220,1
34204.013,5,152931,100,233230,1
34204.109,5,152931,100,233230,1
34204.156,5,152931,100,233230,1
34204.25,5,152931,500,233230,1
34204.25,4,143720,200,233200,1
34204.939,1,153553,1000,232510,1
34204.945,1,153560,800,233870,-1
34206.153,1,154353,2000,232620,1
34206.201,2,153553,1000,232510,1
34206.356,1,154443,1000,232630,1
34207.206,2,154353,2000,232620,1
34207.232,2,154443,1000,232630,1
34207.293,1,154934,2000,232520,1
34208.313,1,155343,500,235600,-1
34209.286,1,155768,900,190000,1
34209.754,2,154934,2000,232520,1
34209.873,1,156082,1000,232510,1
34210.291,2,149379,100,233900,-1
34210.611,1,156485,500,232800,1
34212.34,2,156082,1000,232510,1
34212.373,1,157301,200,232810,1
34215.197,1,159629,500,233900,-1
34217.709,1,161540,300,233400,-1
34220.842,1,163774,200,234700,-1
34220.971,1,163889,500,233280,-1
34221.185,5,163926,22,233260,-1
34221.397,5,163926,178,233260,-1
34221.397,5,163931,200,233270,-1
34221.397,4,163889,500,233280,-1
34221.397,5,159506,500,233350,-1
34221.397,5,163833,500,233380,-1
34221.397,4,161540,222,233400,-1
34221.592,1,164187,2000,233380,-1
34221.692,2,164187,2000,233380,-1
34221.716,2,159629,500,233900,-1
34222.216,1,164584,500,232920,1
34222.92,1,164896,2000,233680,-1
34223.126,2,151307,2000,233880,-1
34223.138,2,157301,200,232810,1
34223.399,2,164896,2000,233680,-1
34224.102,1,165596,500,232900,1
34224.123,1,165605,2000,233680,-1
34224.563,2,165605,2000,233680,-1
34224.681,1,165862,2000,233680,-1
34227.052,1,167324,100,233900,-1
34227.097,1,167358,200,233600,-1
34227.792,2,164584,500,232920,1
34227.854,1,167770,2000,232820,1
34227.91,2,165596,500,232900,1
34228.453,1,168193,2000,233380,-1
34228.454,2,165862,2000,233680,-1
34228.766,2,167770,2000,232820,1
34228.901,1,168411,1000,232810,1
34229.341,4,168193,210,233380,-1
34229.463,2,168193,1790,233380,-1
34229.529,1,168702,210,232920,1
34229.791,2,168411,1000,232810,1
34230.682,1,169361,500,228000,1
34231.107,2,156485,500,232800,1
34232.771,1,170574,100,212700,1
34232.908,1,170661,1000,232930,1
34241.706,2,155343,500,235600,-1
34247.374,2,167324,100,233900,-1
34248.254,5,166600,100,233380,-1
34248.254,4,161540,78,233400,-1
