34200.271,4,183678,52,182200,1
34200.28,4,183678,48,182200,1
34200.943,1,185050,100,91100,1
34201.138,2,185050,100,91100,1
34201.464,1,185409,60,167500,1
34201.537,1,185490,215,182300,-1
34201.999,1,185836,500,184500,-1
34202.223,4,183100,100,181900,1
34202.223,5,179037,900,181900,1
34202.229,1,185991,100,181900,1
34202.56,1,186212,500,184500,-1
34202.856,2,181292,500,183500,-1
34203.414,2,185490,215,182300,-1
34203.588,1,186888,215,182000,-1
34204.359,4,185991,100,181900,1
34204.364,1,187381,100,181900,1
34204.531,4,186888,215,182000,-1
34204.66,1,187587,1000,182900,-1
34207.277,5,189578,30,181950,1
34207.699,1,190151,500,182900,-1
34207.78,5,189578,82,181950,1
34207.78,4,187381,100,181900,1
34207.78,5,179037,18,181900,1
34207.789,1,190234,100,181900,1
34208.217,4,190234,100,181900,1
34208.217,5,179037,600,181900,1
34208.225,1,190617,100,181900,1
34209.336,5,190924,200,181930,1
34210.692,4,190617,31,181900,1
34210.694,2,190617,69,181900,1
34210.699,1,192364,100,181900,1
34211.039,4,192364,100,181900,1
34211.039,5,179037,100,181900,1
34211.046,1,192624,100,181900,1
34211.07,4,192624,100,181900,1
34211.07,5,179037,500,181900,1
34211.076,1,192641,100,181900,1
34211.189,1,192684,100,182010,1
34211.245,2,192684,100,182010,1
34213.468,4,192641,50,181900,1
34213.472,2,192641,50,181900,1
34213.477,1,194236,100,181900,1
34213.912,1,194550,1000,181910,1
34215.612,5,194941,100,182350,-1
34217.035,1,197205,500,181800,1
34218.312,1,198273,100,182500,-1
34218.463,1,198396,39,182300,1
34220.02,5,197653,58,182450,-1
34221.958,2,194550,1000,181910,1
34222.34,4,198396,39,182300,1
34222.49,1,201374,100,182110,1
34223.415,2,181272,4000,183500,-1
34224.107,5,197653,51,182450,-1
34224.201,5,197653,16,182450,-1
34224.217,2,201374,100,182110,1
34224.552,5,197653,368,182450,-1
34225.474,5,201391,100,182160,1
34225.823,2,198273,100,182500,-1
34226.068,5,197653,69,182450,-1
34233.936,1,209908,100,182500,-1
34234.453,5,209523,368,182450,-1
34235.325,5,201391,58,182160,1
34235.325,5,203081,51,182160,1
34235.325,5,203136,16,182160,1
34235.325,5,203411,368,182160,1
34235.325,5,204653,69,182160,1
34235.325,5,210305,138,182160,1
34235.735,5,210305,230,182160,1
34235.735,5,207322,100,182100,1
34235.735,5,211213,70,182100,1
34235.935,1,211445,1000,181900,1
34236.269,5,210339,16,182350,-1
34236.806,5,210339,86,182350,-1
34237.605,5,212693,58,182350,-1
34237.612,5,212693,69,182350,-1
34238.178,2,209908,100,182500,-1
34238.366,5,212693,100,182350,-1
34238.516,5,213415,100,182100,1
34241.013,5,215533,16,182450,-1
34241.989,1,216248,100,182000,1
34242.171,5,216346,100,182150,1
34243.822,1,217626,100,182400,-1
34244.354,5,217720,39,182250,-1
34244.644,1,218221,200,174000,1
34244.872,1,218439,100,91200,1
34244.905,2,190151,500,182900,-1
34245.065,2,218439,100,91200,1
34245.247,1,218730,100,182000,1
34246.718,2,218730,100,182000,1
34246.952,5,217577,245,182050,1
34246.952,5,218030,39,182050,1
34246.952,4,216248,100,182000,1
34246.982,5,219999,1100,182250,-1
34246.982,4,217626,100,182400,-1
34247.014,1,220028,100,182010,1
34247.047,4,220028,100,182010,1
34247.341,5,220248,1100,182050,1
34250.269,1,222374,300,181910,1
34250.506,1,222563,300,185300,-1
34250.508,1,222565,300,181300,1
34255.169,1,226563,100,182600,-1
34255.547,2,147701,1000,189400,-1
34255.99,4,226563,100,182600,-1
34256.441,2,187587,1000,182900,-1
34256.472,1,227556,1000,183700,-1
