34202.638,2,140392,500,766500,1
34207.018,1,155013,3000,766700,1
34210.475,2,155013,3000,766700,1
34215.601,2,140855,200,766600,1
34217.338,2,136747,300,759500,1
34219.155,1,161231,1000,771000,1
34226.12,2,161231,1000,771000,1
34227.804,2,141218,1000,773000,-1
34232.944,1,166304,1000,774500,-1
34233.697,1,166530,300,761300,1
34236.195,2,166530,300,761300,1
34268.757,1,180918,300,757500,1
34271.757,1,182565,1000,772100,1
34272.904,5,182570,200,772150,1
34272.904,4,182565,300,772100,1
34273.001,2,180918,300,757500,1
34278.116,1,185604,200,772200,-1
34280.475,4,182565,500,772100,1
34280.677,2,185604,200,772200,-1
34282.15,1,188065,100,770200,1
34303.125,2,166304,1000,774500,-1
34310.557,1,200181,1000,769100,1
34326.731,1,207377,1000,771200,1
34330.19,2,207377,1000,771200,1
34330.646,1,209185,1000,771200,1
34334.824,2,209185,1000,771200,1
34370.999,1,228056,300,762200,1
34424.417,4,182565,200,772100,1
34424.417,1,257284,300,772100,-1
34424.545,2,257284,300,772100,-1
34425.593,1,258092,2000,772100,-1
34430.756,2,258092,2000,772100,-1
34436.169,1,264608,2000,771700,-1
34440.776,1,267378,400,771300,-1
34447.76,2,264608,2000,771700,-1
34447.768,1,271480,1000,770000,1
34448.228,2,271480,1000,770000,1
34461.386,2,200181,1000,769100,1
34465.859,1,281976,500,770410,1
34469.6,2,267378,400,771300,-1
34490.946,1,296910,1,100,1
34497.443,2,296910,1,100,1
34497.73,1,301589,400,771170,1
34498.223,4,301589,100,771170,1
34499.835,2,281976,500,770410,1
34503.208,1,304775,1,9999900,-1
34504.528,2,304775,1,9999900,-1
34504.531,2,301589,300,771170,1
34504.754,1,305599,400,9999990,-1
34504.757,1,305601,400,771170,1
34505.231,2,305599,400,9999990,-1
34505.493,1,306010,400,9999990,-1
34508.559,1,308320,1000,771400,1
34508.646,2,308320,1000,771400,1
34508.741,1,308451,100,771300,-1
34508.772,2,308451,100,771300,-1
34509.242,2,306010,400,9999990,-1
34509.245,2,305601,400,771170,1
34509.509,1,309010,400,9999990,-1
34509.511,1,309013,400,770770,1
34516.053,2,228056,300,762200,1
34516.429,2,119204,300,777900,-1
34523.736,2,309010,400,9999990,-1
34523.918,1,316660,400,9999990,-1
34527.797,1,319071,1000,771400,1
34527.941,2,316660,400,9999990,-1
34528.099,1,319220,400,9999990,-1
34530.14,2,319071,1000,771400,1
34530.308,2,319220,400,9999990,-1
34530.823,1,320480,400,9999990,-1
34530.871,2,309013,400,770770,1
34531.175,1,320674,400,100,1
34534.13,1,322835,1000,771400,1
34534.733,2,322835,1000,771400,1
34538.8,2,320674,400,100,1
34539.073,1,325349,400,100,1
34547.555,2,320480,400,9999990,-1
34547.825,1,329295,400,9999990,-1
34554.898,2,329295,400,9999990,-1
34555.163,1,333067,1800,772530,-1
34561.195,5,337225,500,772050,-1
34561.536,2,325349,400,100,1
34561.54,2,333067,1800,772530,-1
34561.892,1,337639,400,100,1
34561.901,1,337647,1800,772530,-1
34564.467,2,337639,400,100,1
34564.693,1,339539,400,100,1
34565.976,2,337647,1800,772530,-1
34566.144,1,340669,1800,772530,-1
34566.358,5,340675,200,772510,-1
34566.358,4,340669,300,772530,-1
34567.881,2,340669,1500,772530,-1
34567.886,2,339539,400,100,1
34568.166,1,342085,1300,9999990,-1
34568.17,1,342087,1600,100,1
34569.435,2,342085,1300,9999990,-1
34569.438,2,342087,1600,100,1
34569.765,1,343164,400,9999990,-1
34569.768,1,343169,1600,771870,1
34569.942,1,343295,1000,772000,1
34570.07,1,343384,3000,771600,1
34570.424,2,343295,1000,772000,1
34571.487,2,343169,1600,771870,1
34571.778,1,344549,1600,771870,1
34572.566,2,344549,1600,771870,1
34572.869,1,345320,1600,771870,1
34575.29,1,346927,1000,772000,1
34575.395,2,343164,400,9999990,-1
34575.691,1,347124,400,9999990,-1
34575.698,1,347130,700,772100,1
34576.081,2,346927,1000,772000,1
34577.317,1,348257,1000,772500,1
34578.638,2,347130,700,772100,1
34580.948,2,347124,400,9999990,-1
34581.224,1,351162,400,9999990,-1
