34200.01,2,118578,1000,839800,-1
34200.027,2,111124,1000,846800,-1
34201.377,2,111094,1000,846800,-1
34205.383,1,188330,400,832510,1
34205.389,1,188334,100,860510,-1
34205.402,2,188330,400,832510,1
34205.427,1,188362,400,832520,1
34205.443,2,188362,400,832520,1
34205.458,1,188374,400,832520,1
34205.492,2,188374,400,832520,1
34205.521,1,188432,400,832530,1
34205.537,2,188432,400,832530,1
34205.555,1,188459,400,832510,1
34205.569,2,188459,400,832510,1
34205.584,1,188482,400,832510,1
34205.604,2,188482,400,832510,1
34205.629,1,188526,400,832510,1
34205.648,2,188526,400,832510,1
34205.677,1,188567,400,832520,1
34205.693,2,188567,400,832520,1
34205.707,1,188583,400,832530,1
34205.725,2,188583,400,832530,1
34205.754,1,188623,400,832530,1
34205.769,2,188623,400,832530,1
34205.785,1,188646,400,832530,1
34205.801,2,188646,400,832530,1
34205.817,1,188666,400,832530,1
34205.834,2,188666,400,832530,1
34205.864,1,188699,400,832510,1
34205.882,2,188699,400,832510,1
34205.913,1,188722,400,832510,1
34205.947,2,188722,400,832510,1
34205.963,1,188754,400,832510,1
34205.997,2,188754,400,832510,1
34206.008,1,188790,400,832520,1
34206.02,2,188790,400,832520,1
34206.037,1,188812,400,832520,1
34206.051,2,188812,400,832520,1
34206.07,1,188827,400,832530,1
34206.087,2,188827,400,832530,1
34206.116,1,188857,400,832530,1
34206.13,2,188857,400,832530,1
34206.148,1,188874,400,832530,1
34206.179,2,188874,400,832530,1
34206.195,1,188912,400,832510,1
34206.209,2,188912,400,832510,1
34206.239,1,188941,400,832520,1
34206.254,2,188941,400,832520,1
34206.27,1,188978,400,832520,1
34206.285,2,188978,400,832520,1
34206.303,1,189003,400,832520,1
34206.318,2,189003,400,832520,1
34206.334,1,189023,400,832510,1
34206.365,2,189023,400,832510,1
34206.398,1,189063,400,832510,1
34206.412,2,189063,400,832510,1
34206.431,1,189095,400,832520,1
34206.443,2,189095,400,832520,1
34206.462,1,189118,400,832520,1
34206.474,2,189118,400,832520,1
34206.492,1,189147,400,832510,1
34206.521,2,189147,400,832510,1
34206.539,1,189181,400,832510,1
34206.552,2,189181,400,832510,1
34206.568,1,189199,400,832510,1
34206.584,2,189199,400,832510,1
34206.621,1,189231,400,832520,1
34206.629,2,189231,400,832520,1
34206.648,1,189255,400,832520,1
34206.675,2,189255,400,832520,1
