34200.149,2,185773,800,178910,1
34200.252,2,186501,1250,178880,1
34200.29,1,187058,1250,178800,1
34200.292,1,187061,800,178910,1
34200.294,5,184813,5,179500,-1
34200.377,5,184813,548,179500,-1
34200.422,2,187058,1250,178800,1
34200.431,2,186502,1250,180240,-1
34200.455,1,187229,1250,178640,1
34200.484,2,186120,500,179210,1
34200.485,1,187265,1250,180000,-1
34200.488,2,186026,500,179790,-1
34200.589,5,184813,297,179500,-1
34200.699,2,185881,800,179990,-1
34200.781,1,187501,500,179490,-1
34200.836,1,187561,800,179990,-1
34200.865,5,187429,400,179480,-1
34200.865,4,187501,13,179490,-1
34201.179,4,187501,421,179490,-1
34201.321,2,187229,1250,178640,1
34201.324,2,187265,1250,180000,-1
34201.327,1,187907,100,179110,1
34201.355,2,187501,66,179490,-1
34201.358,1,187934,1250,178720,1
34201.361,1,187939,1250,180080,-1
34201.389,2,187907,100,179110,1
34201.872,1,188315,100,179310,1
34202.18,2,172141,115,179300,1
34202.271,1,188611,1000,179500,-1
34202.279,2,172932,500,179300,1
34202.281,2,172933,30,179300,1
34202.282,2,172937,1000,179300,1
34202.295,2,173181,100,179300,1
34202.313,2,173190,30,179300,1
34202.315,2,173206,100,179300,1
34202.316,2,173215,200,179300,1
34202.318,2,173216,100,179300,1
34202.319,2,173228,400,179300,1
34202.321,2,173248,100,179300,1
34202.382,2,187934,1250,178720,1
34202.402,2,188315,100,179310,1
34202.413,1,188715,1250,178640,1
34202.421,1,188724,500,179590,-1
34202.489,2,188715,1250,178640,1
34202.526,1,188813,1250,178720,1
34202.808,2,188813,1250,178720,1
34202.809,2,187939,1250,180080,-1
34202.816,2,188724,500,179590,-1
34202.842,4,188611,65,179500,-1
34202.852,1,189079,1250,178800,1
34202.856,1,189083,1250,180160,-1
34202.881,1,189105,150,179500,-1
34202.886,2,189079,1250,178800,1
34202.887,2,189083,1250,180160,-1
34202.955,1,189183,1250,178720,1
34202.959,1,189186,1250,180080,-1
34202.966,1,189195,100,179210,1
34203.105,2,189183,1250,178720,1
34203.107,2,189186,1250,180080,-1
34203.116,2,189195,100,179210,1
34203.138,1,189310,1250,178640,1
34203.145,1,189314,1250,180000,-1
34203.254,5,189333,200,179490,-1
34203.254,4,188611,822,179500,-1
34203.489,2,189310,1250,178640,1
34203.491,2,189314,1250,180000,-1
34203.534,1,189550,1250,178560,1
34203.535,1,189553,100,179110,1
34203.536,1,189554,1250,179920,-1
34203.701,2,189554,1250,179920,-1
34203.739,1,189697,1250,180000,-1
34203.822,2,189550,1250,178560,1
34203.842,2,189553,100,179110,1
34203.855,1,189752,1250,178640,1
